order_id,customer_id,order_date,dispatch_date,product_id,batch_id,quantity_sold,sales_value,delivery_region
O-00831,C-002,2026-05-28,2026-05-31,P-014,B-0060,6,36.3,Canterbury
O-01250,C-019,2026-05-28,2026-05-28,P-042,B-0287,6,19.62,Waikato
O-01465,C-055,2026-05-28,2026-05-28,P-035,B-0049,36,141.84,Wellington
O-00191,C-068,2026-05-29,2026-06-01,P-024,B-0278,24,128.16,Waikato
O-01215,C-065,2026-05-29,2026-05-31,P-020,B-0068,12,75.6,Auckland
O-01626,C-022,2026-05-29,,P-008,B-0290,24,57.6,Canterbury
O-01757,C-054,2026-05-29,2026-06-01,P-001,B-0110,6,34.37,Wellington
O-00442,C-045,2026-05-30,2026-05-31,P-016,B-0075,24,146.4,Canterbury
O-00444,C-017,2026-05-30,2026-06-02,P-046,B-0122,36,473.04,Bay of Plenty
O-00600,C-042,2026-05-30,,P-007,B-0094,24,137.76,Wellington
O-01133,C-051,2026-05-30,2026-06-01,P-003,B-0157,48,287.52,Waikato
O-01548,C-022,2026-05-30,2026-06-02,P-015,B-0175,24,161.76,Canterbury
O-01735,C-069,2026-05-30,2026-05-31,P-045,B-0138,12,58.08,Bay of Plenty
O-00032,C-004,2026-05-31,2026-05-31,P-011,B-0298,6,30.6,Otago
O-00128,C-057,2026-05-31,2026-06-03,P-048,B-0174,6,41.94,Auckland
O-00449,C-051,2026-05-31,,P-033,,12,100.8,Otago
O-01123,C-051,2026-05-31,2026-05-31,P-040,B-0171,36,214.2,Otago
O-00326,C-044,2026-06-01,2026-06-02,P-021,B-0024,48,470.4,Otago
O-00706,C-035,2026-06-01,2026-06-01,P-037,B-0209,6,44.34,Waikato
O-01061,C-045,2026-06-01,,P-002,B-0172,24,87.6,Waikato
O-01488,C-013,2026-06-01,2026-06-02,P-049,B-0031,36,274.68,Canterbury
O-00458,C-022,2026-06-02,2026-06-03,P-032,B-0295,48,188.33,Canterbury
O-00536,C-050,2026-06-02,2026-06-03,P-050,,24,93.48,Canterbury
O-01429,C-011,2026-06-02,2026-06-04,P-042,B-0072,48,149.11,Otago
O-01431,C-027,2026-06-02,2026-06-05,P-036,B-0034,24,129.12,Otago
O-01608,C-011,2026-02-06,,P-023,B-0232,6,31.8,Otago
O-01680,C-066,2026-06-02,2026-06-02,P-027,B-0032,24,76.8,Auckland
O-00696,C-066,2026-06-03,2026-06-06,P-031,B-0192,72,218.2,Auckland
O-01348,C-056,2026-06-03,,P-004,B-0182,36,69.43,Canterbury
O-01140,C-042,2026-06-04,2026-06-06,P-033,,36,302.4,Wellington
O-00783,C-001,2026-06-05,2026-06-06,P-049,,72,549.36,Auckland
O-00684,C-067,2026-06-06,2026-06-07,P-045,,24,116.16,Wellington
O-01191,C-005,2026-06-06,2026-06-08,P-008,,36,82.08,Wellington
O-01417,C-054,2026-06-06,2026-06-08,P-003,B-0203,24,136.57,Wellington
O-00016,C-009,2026-06-07,2026-06-08,P-029,B-0081,36,70.92,Wellington
O-01211,C-040,2026-06-07,2026-06-08,P-014,B-0090,24,145.2,Otago
O-01387,C-065,2026-06-07,2026-06-07,P-030,B-0047,72,152.53,Otago
O-00528,C-035,2026-06-08,2026-06-09,P-039,B-0297,24,164.39,Canterbury
O-00556,C-062,2026-06-08,2026-06-09,P-007,,12,68.88,Wellington
O-00847,C-003,2026-06-08,2026-06-11,P-048,B-0282,24,167.76,Wellington
O-00855,C-069,2026-06-08,2026-06-11,P-040,B-0178,36,214.2,Bay of Plenty
O-01359,C-045,2026-06-08,2026-06-10,P-030,B-0144,48,107.04,Canterbury
O-01497,C-045,2026-06-08,2026-06-10,P-021,B-0098,36,335.16,Wellington
O-00169,C-030,2026-06-09,2026-06-11,P-015,B-0165,6,40.44,Bay of Plenty
O-00170,C-065,2026-06-09,2026-06-10,P-018,B-0133,36,159.48,Auckland
O-00357,C-041,2026-06-09,2026-06-09,P-006,B-0243,24,133.2,Auckland
O-00856,C-026,2026-06-09,2026-06-09,P-034,B-0202,72,190.84,Waikato
O-01579,C-005,2026-06-09,2026-06-11,P-041,B-0148,12,81.4,Wellington
O-01638,C-033,2026-06-09,2026-06-12,P-005,B-0134,12,59.64,Canterbury
O-01712,C-051,2026-06-09,2026-06-09,P-009,B-0104,72,151.16,Otago
O-00419,C-034,2026-06-10,2026-06-11,P-018,B-0021,12,53.16,Auckland
O-01042,C-012,2026-06-10,2026-06-11,P-041,B-0148,6,42.84,Otago
O-01175,C-008,2026-06-10,2026-06-12,P-002,,6,20.8,Wellington
O-01197,C-018,2026-06-10,2026-06-11,P-016,B-0145,24,139.08,Otago
O-01647,C-040,2026-06-10,,P-007,B-0147,12,65.44,Otago
O-01796,C-055,2026-06-10,2026-06-11,P-001,,12,72.36,Wellington
O-01797,C-001,2026-06-10,2026-06-11,P-001,,24,144.72,Auckland
O-01444,C-057,2026-06-11,2026-06-14,P-016,B-0145,24,146.4,Auckland
O-01570,C-066,2026-06-11,2026-06-14,P-007,B-0249,24,137.76,Auckland
O-01672,C-034,2026-06-11,2026-06-13,P-032,B-0286,36,148.68,Auckland
O-01715,C-053,2026-06-11,2026-06-11,P-032,B-0286,36,148.68,Wellington
O-00898,C-017,2026-06-12,2026-06-12,P-023,B-0079,72,381.6,Auckland
O-01161,C-068,2026-06-12,2026-06-13,P-045,B-0123,24,116.16,Waikato
O-01784,C-045,2026-06-12,2026-06-13,P-001,B-0187,24,144.72,Canterbury
O-00886,C-060,2026-06-13,2026-06-13,P-039,,12,86.52,Otago
O-00731,C-039,2026-06-14,2026-06-17,P-033,B-0216,6,47.88,Wellington
O-01798,C-011,2026-06-14,2026-06-15,P-001,,12,72.36,Otago
O-00199,C-002,2026-06-15,2026-06-17,P-048,B-0282,24,167.76,Canterbury
O-00456,C-063,2026-06-15,2026-06-17,P-049,B-0129,48,366.24,Bay of Plenty
O-01699,C-011,2026-06-15,2026-06-17,P-044,B-0186,48,237.6,Waikato
O-01791,C-021,2026-06-15,2026-06-16,P-001,B-0187,12,72.36,Auckland
O-01795,C-053,2026-06-15,2026-06-16,P-001,,12,72.36,Wellington
O-00227,C-002,2026-06-16,2026-06-18,P-001,B-0187,24,144.72,Canterbury
O-01001,C-062,2026-06-16,2026-06-18,P-016,B-0071,48,292.8,Wellington
O-01190,C-002,2026-06-16,2026-06-18,P-004,,24,48.72,Canterbury
O-01204,C-045,2026-06-16,2026-06-16,P-034,B-0202,24,66.96,Canterbury
O-01783,C-021,2026-06-16,2026-06-17,P-001,B-0187,24,144.72,Auckland
O-01794,C-070,2026-06-16,2026-06-17,P-001,B-0187,12,72.36,Otago
O-00319,C-021,2026-06-17,,P-050,B-0114,24,98.4,Auckland
O-01786,C-049,2026-06-17,2026-06-18,P-001,B-0187,12,72.36,Canterbury
O-00086,C-064,2026-06-18,2026-06-20,P-022,B-0125,12,151.28,Auckland
O-00366,C-051,2026-06-18,2026-06-21,P-010,B-0014,36,61.56,Otago
O-00508,C-041,2026-06-18,2026-06-21,P-007,B-0127,12,68.88,Auckland
O-01601,C-040,2026-06-18,2026-06-20,P-003,B-0207,72,431.28,Otago
O-01679,C-041,2026-06-18,2026-06-19,P-044,B-0210,48,237.6,Otago
O-01781,C-037,2026-06-18,2026-06-19,P-001,B-0187,36,217.08,Waikato
O-01785,C-054,2026-06-18,2026-06-19,P-001,B-0187,24,144.72,Wellington
O-01787,C-003,2026-06-18,2026-06-19,P-001,B-0187,24,144.72,Wellington
O-00065,C-020,2026-06-19,2026-06-20,P-014,B-0190,72,435.6,Auckland
O-00290,C-059,2026-06-19,,P-033,B-0216,24,201.6,Wellington
O-00336,C-057,2026-06-19,2026-06-19,P-007,B-0127,48,275.52,Auckland
O-00888,C-067,2026-06-19,2026-06-22,P-030,B-0194,24,53.52,Otago
O-00950,C-030,2026-06-19,2026-06-21,P-049,,24,183.12,Bay of Plenty
O-01606,C-007,2026-06-19,2026-06-22,P-006,,12,63.27,Waikato
O-01717,C-021,2026-06-19,2026-06-22,P-039,B-0297,24,164.39,Auckland
O-01549,C-062,2026-06-20,2026-06-23,P-047,B-0162,12,154.08,Wellington
O-01788,C-002,2026-06-20,2026-06-21,P-001,B-0187,24,144.72,Canterbury
O-01789,C-052,2026-06-20,2026-06-21,P-001,B-0187,12,72.36,Bay of Plenty
O-00149,C-019,2026-06-21,2026-06-22,P-011,B-0298,24,122.4,Waikato
O-00082,C-021,2026-06-22,2026-06-22,P-036,B-0255,24,129.12,Canterbury
O-00726,C-032,2026-06-22,2026-06-22,P-043,B-0051,12,72.12,Auckland
O-00421,C-010,2026-06-23,2026-06-26,P-007,B-0052,6,32.72,Canterbury
O-00688,C-052,2026-06-23,2026-06-24,P-031,B-0013,12,38.28,Bay of Plenty
O-00852,C-033,2026-06-23,2026-06-25,P-047,B-0096,48,616.32,Canterbury
O-00921,C-057,2026-06-23,,P-015,B-0173,24,161.76,Auckland
O-01121,C-040,2026-06-23,,P-014,B-0060,24,145.2,Otago
O-00572,C-033,2026-06-24,2026-06-26,P-018,,24,106.32,Canterbury
O-00602,C-056,2026-06-24,2026-06-25,P-044,B-0109,36,178.2,Waikato
O-01032,C-040,2026-06-24,2026-06-24,P-040,B-0089,72,428.4,Otago
O-01096,C-064,2026-06-24,2026-06-26,P-034,,6,16.74,Auckland
O-00432,C-024,2026-06-25,2026-06-25,P-047,B-0121,12,154.08,Bay of Plenty
O-00775,C-029,2026-06-25,2026-06-26,P-025,B-0226,6,57.06,Bay of Plenty
O-01182,C-006,2026-06-25,2026-06-28,P-037,,6,44.34,Wellington
O-01709,C-028,2026-06-25,2026-06-25,P-001,B-0025,12,72.36,Otago
O-00870,C-044,2026-06-26,2026-06-28,P-046,B-0122,48,630.72,Otago
O-01624,C-050,2026-06-26,,P-037,B-0209,6,44.34,Canterbury
O-01764,C-004,2026-06-26,2026-06-29,P-049,,24,183.12,Otago
O-00511,C-050,2026-06-27,2026-06-28,P-051,B-0220,72,342.0,Canterbury
O-00891,C-036,2026-06-27,2026-06-28,P-031,B-0219,6,18.18,Otago
O-01458,C-032,2026-06-27,2026-06-27,P-024,B-0278,36,192.24,Auckland
O-01790,C-064,2026-06-27,2026-06-28,P-001,B-0187,36,217.08,Auckland
O-01793,C-021,2026-06-27,2026-06-28,P-001,B-0187,36,217.08,Auckland
O-01703,C-043,2026-06-28,,P-003,B-0207,48,287.52,Otago
O-01782,C-054,2026-06-28,2026-06-29,P-001,B-0187,24,144.72,Wellington
O-00844,C-064,2026-06-29,2026-06-30,P-048,B-0115,12,83.88,Auckland
O-01792,C-016,2026-06-29,2026-06-30,P-001,B-0187,24,144.72,Canterbury
O-00063,C-010,2026-06-30,2026-07-01,P-034,B-0012,72,200.88,Canterbury
O-00363,C-068,2026-06-30,2026-07-02,P-038,B-0242,72,241.92,Waikato
O-00089,C-033,2026-07-01,2026-07-04,P-026,B-0136,48,98.04,Canterbury
O-01126,C-022,2026-07-01,2026-07-04,P-001,,6,36.18,Wellington
O-01205,C-029,2026-01-07,2026-01-10,P-011,,6,30.6,Bay of Plenty
O-01301,C-022,2026-07-01,2026-07-04,P-020,B-0116,24,151.2,Canterbury
O-00473,C-047,2026-07-02,2026-07-02,P-038,B-0242,48,161.28,Canterbury
O-01374,C-023,2026-07-02,2026-07-04,P-015,B-0023,24,161.76,Auckland
O-00712,C-029,2026-07-03,2026-07-04,P-011,B-0298,72,367.2,Bay of Plenty
O-01443,C-059,2026-07-03,,P-051,,36,171.0,Wellington
O-01625,C-030,2026-03-07,2026-03-08,P-032,B-0286,48,198.24,Bay of Plenty
O-01799,C-011,2026-07-03,2026-07-04,P-001,,24,144.72,Otago
O-00693,C-008,2026-04-07,2026-04-07,P-027,,72,230.4,Wellington
O-00148,C-052,2026-07-05,2026-07-08,P-034,B-0279,72,200.88,Bay of Plenty
O-00818,C-006,2026-07-05,2026-07-05,P-051,B-0220,6,28.5,Wellington
O-00012,C-025,2026-07-06,,P-016,B-0075,48,292.8,Auckland
O-00141,C-008,2026-07-06,2026-07-08,P-037,B-0285,24,177.36,Wellington
O-00541,C-042,2026-06-07,2026-06-09,P-033,B-0010,36,302.4,Wellington
O-01531,C-018,2026-07-06,2026-07-09,P-015,,12,80.88,Auckland
O-00960,C-021,2026-07-07,2026-07-08,P-029,,12,22.46,Auckland
O-01753,C-015,2026-07-07,2026-07-07,P-005,,72,339.95,Auckland
O-00212,C-007,2026-07-09,2026-07-09,P-029,,24,47.28,Waikato
O-00651,C-025,2026-07-10,2026-07-12,P-048,B-0282,12,83.88,Otago
O-00377,C-016,2026-04-08,2026-04-11,P-022,,36,477.72,Canterbury
O-00155,C-007,2026-07-08,2026-07-09,P-037,B-0257,72,532.08,Waikato
O-01540,C-014,2026-03-10,2026-03-11,P-051,,24,114.0,Canterbury
O-01107,C-016,2026-04-10,2026-04-11,P-050,,12,49.2,Canterbury
O-01331,C-070,2026-04-10,2026-04-12,P-003,,72,431.28,Otago
O-00498,C-032,2026-07-10,2026-07-13,P-040,B-0105,6,35.7,Auckland
O-00609,C-031,2026-04-11,2026-04-13,P-005,B-0265,24,119.28,Otago
